object_id,title,description,dimensions,accession_number,detail_url,image_url,aligned_period,aligned_type,aligned_material,data_quality_score
138664,演示文稿Ewer,,,2021-256,https://artmuseum.princeton.edu/art/collections/138664,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_6864,Qing dynasty (c. 1820),未知,银,0.65
138646,孙疯狂III,,,2022-35,https://artmuseum.princeton.edu/art/collections/138646,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_101776,Qing dynasty (c. 1982),未知,,0.65
138645,自由,,,2022-34,https://artmuseum.princeton.edu/art/collections/138645,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_101214,Qing dynasty (c. 1976),未知,,0.65
138613,女人站在坐着的女人旁边，把孩子抱在腿上,,,2022-9,https://artmuseum.princeton.edu/art/collections/138613,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_100867,Qing dynasty (c. 1975),未知,银,0.65
138592,大马,,,2021-259,https://artmuseum.princeton.edu/art/collections/138592,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_101303,Ming dynasty (c. 1505),未知,,0.65
138591,茶具（Chadōgu茶道具),日语,,2024-116,https://artmuseum.princeton.edu/art/collections/138591,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX25_250327_20377,Ming dynasty (c. 1603),未知,木头,0.75
138585,在门户网站上，幽灵牧场,,,2021-299,https://artmuseum.princeton.edu/art/collections/138585,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_101277,Qing dynasty (c. 1959),未知,银,0.65
138582,无标题（壁纸照片）,,,2021-283,https://artmuseum.princeton.edu/art/collections/138582,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMCONS21_43759,Qing dynasty (c. 1996),未知,银,0.65
138543,巴黎街头集市,,,2021-232,https://artmuseum.princeton.edu/art/collections/138543,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_100596,Qing dynasty (c. 1933),未知,银,0.65
138542,Sonyama I，巴黎，来自Sonyama Ngoyama系列（黑狮万岁）,,,2021-226,https://artmuseum.princeton.edu/art/collections/138542,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_100665,Qing dynasty (c. 2014),未知,银,0.65
138525,捡起你物品的垃圾袋,,,2022-53,https://artmuseum.princeton.edu/art/collections/138525,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_7036,Qing dynasty (c. 2021),未知,墨水,0.65
138493,国务卿乔治·P·舒尔茨,,,PP754,https://artmuseum.princeton.edu/art/collections/138493,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_6966,Qing dynasty (c. 2020),未知,亚麻,0.65
138429,每一刻都很重要（抗静电抗体）,,,2021-188,https://artmuseum.princeton.edu/art/collections/138429,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1774,Qing dynasty (c. 1987),未知,,0.65
138420,装饰碎片绘画#3,,,2021-125,https://artmuseum.princeton.edu/art/collections/138420,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_98507,Qing dynasty (c. 2012),未知,木头,0.65
138414,罐子,她（祖尼）,,2021-173,https://artmuseum.princeton.edu/art/collections/138414,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_3639,Qing dynasty (c. 1890),未知,陶瓷,0.75
138411,罐子,基瓦（圣多明各）,,2021-170,https://artmuseum.princeton.edu/art/collections/138411,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_2580,Qing dynasty (c. 1900),未知,陶瓷,0.75
138407,罐子,,,2021-166,https://artmuseum.princeton.edu/art/collections/138407,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_2823,Qing dynasty (c. 2000),未知,陶瓷,0.65
138405,罐子,,,2021-164,https://artmuseum.princeton.edu/art/collections/138405,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_2587,Qing dynasty (c. 1995),未知,陶瓷,0.65
138403,碗,,,2021-162,https://artmuseum.princeton.edu/art/collections/138403,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_2602,Qing dynasty (c. 1980),未知,陶瓷,0.65
138393,种子罐,,,2021-152,https://artmuseum.princeton.edu/art/collections/138393,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_2723,20世纪末,未知,陶瓷,0.65
138389,罐子,,,2021-148,https://artmuseum.princeton.edu/art/collections/138389,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_3592,Qing dynasty (c. 2000),未知,陶瓷,0.65
138388,罐子,,,2021-147,https://artmuseum.princeton.edu/art/collections/138388,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_3522,Qing dynasty (c. 1970),未知,陶瓷,0.65
138383,罐子,,,2021-142,https://artmuseum.princeton.edu/art/collections/138383,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAM22_3495,Qing dynasty (c. 1980),未知,陶瓷,0.65
138371,约瑟芬娜·拉拉,,,2021-199,https://artmuseum.princeton.edu/art/collections/138371,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_99872,Qing dynasty (c. 1890),未知,,0.65
138361,鹅卵石,,,"2019-353,395",https://artmuseum.princeton.edu/art/collections/138361,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2019-54-pebble-1,Qing dynasty (c. 2013),未知,丙烯,0.65
138358,明式青花卷梅瓶,中文,,2021-289,https://artmuseum.princeton.edu/art/collections/138358,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_4334,Qing dynasty (c. 1644),未知,瓷,0.75
138351,打破堕落,,,2021-130 a-b,https://artmuseum.princeton.edu/art/collections/138351,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_1850,Qing dynasty (c. 2017),未知,,0.65
138315,文物碎片,,,2021-121.1-.20,https://artmuseum.princeton.edu/art/collections/138315,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_98302,Qing dynasty (c. 1987),未知,银,0.65
138309,永远,,,2021-132,https://artmuseum.princeton.edu/art/collections/138309,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2021-41-2_VEN-1,Qing dynasty (c. 2013),未知,玻璃,0.65
138308,景观,,,2021-131,https://artmuseum.princeton.edu/art/collections/138308,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2021-41-1_VEN-1,Qing dynasty (c. 2012),未知,,0.65
138251,包装器,,,2021-44,https://artmuseum.princeton.edu/art/collections/138251,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_1728,Qing dynasty (c. 1930),未知,棉花,0.65
138247,阿奎拉（烧杯），以前被称为“蒙特祖玛杯”,已故Chimú（或Inka）,,2021-116,https://artmuseum.princeton.edu/art/collections/138247,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_0329,中期晚期至地平线晚期,未知,铜,0.75
138235,哈查,经典韦拉克鲁斯,,2021-127,https://artmuseum.princeton.edu/art/collections/138235,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_6553,古典晚期,未知,,0.75
138214,战场上的孩子们,,,2021-70,https://artmuseum.princeton.edu/art/collections/138214,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1191,Qing dynasty (c. 1867),未知,,0.65
138208,《面对历史》系列中的《权利宣言》,,,2021-88,https://artmuseum.princeton.edu/art/collections/138208,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_98102,Qing dynasty (c. 2018),未知,棉花,0.65
138202,蓝色时刻,,,CC2021-2,https://artmuseum.princeton.edu/art/collections/138202,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMOSE2021_-1,Qing dynasty (c. 2021),未知,,0.65
138188,无题R.S.V.P。,,,2021-291,https://artmuseum.princeton.edu/art/collections/138188,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2021-18-Seattle-1_ref,Qing dynasty (c. 2013),未知,,0.65
138183,《演员拼图》系列中饰演Shibaraku的Ichikawa DanjūrōVII役者はんじもの),日语,,2021-101,https://artmuseum.princeton.edu/art/collections/138183,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2021_65298,Ming dynasty (c. 1603),未知,木头,0.75
138154,房利美弗吉尼亚Casseopia劳伦斯,,,2021-68,https://artmuseum.princeton.edu/art/collections/138154,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1184,Qing dynasty (c. 1863),未知,,0.65
138150,双头狼牙棒头（或装饰品？）,可能是查文,,2021-98,https://artmuseum.princeton.edu/art/collections/138150,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_0390,早期地平线,未知,石头,0.75
138122,带有佛教狮子图案的茎碗,中文,,2020-689,https://artmuseum.princeton.edu/art/collections/138122,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_4191,Qing dynasty (c. 1644),未知,瓷,0.75
137873,土狼故事1,,,2021-17,https://artmuseum.princeton.edu/art/collections/137873,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_98000,Qing dynasty (c. 2017),未知,,0.65
137868,安吉尔和伦尼，野蛮游牧民族，康涅狄格州哈特福德,,,2021-9,https://artmuseum.princeton.edu/art/collections/137868,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1012,Qing dynasty (c. 1980),未知,银,0.65
137867,康涅狄格州哈特福德,,,2021-8,https://artmuseum.princeton.edu/art/collections/137867,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1010,Qing dynasty (c. 1980),未知,银,0.65
137862,Avirex,,,2021-76,https://artmuseum.princeton.edu/art/collections/137862,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1912,Qing dynasty (c. 2007),未知,,0.65
137851,教堂,,,2021-59,https://artmuseum.princeton.edu/art/collections/137851,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_101438,Qing dynasty (c. 1987),未知,蛋彩,0.65
137843,祖母岗位上的金子,,,2021-52,https://artmuseum.princeton.edu/art/collections/137843,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2020-57-6_VEN,Qing dynasty (c. 1988),未知,木头,0.65
137822,Como me ves te verás（当你看到我时，你会看到你自己）,,,2021-19,https://artmuseum.princeton.edu/art/collections/137822,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1019,Qing dynasty (c. 1990),未知,银,0.65
137820,杰迈玛阿姨和本叔叔的解放,,,2021-39,https://artmuseum.princeton.edu/art/collections/137820,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2020-53-3_VEN,Qing dynasty (c. 1998),未知,,0.65
137812,手里拿着草帽的女人和两个穿着西装的男人聊天,,,2020-666,https://artmuseum.princeton.edu/art/collections/137812,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_1003,Qing dynasty (c. 1930),未知,银,0.65
137810,穿着金属镶边长腰带连衣裙的女人,,,2020-664,https://artmuseum.princeton.edu/art/collections/137810,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_0999,Qing dynasty (c. 1930),未知,银,0.65
137803,抒情组曲,,,2020-696,https://artmuseum.princeton.edu/art/collections/137803,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_3779,Qing dynasty (c. 1965),未知,墨水,0.65
137802,抒情组曲,,,2020-695,https://artmuseum.princeton.edu/art/collections/137802,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_3769,Qing dynasty (c. 1965),未知,墨水,0.65
137801,抒情组曲,,,2020-694,https://artmuseum.princeton.edu/art/collections/137801,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_3780,Qing dynasty (c. 1965),未知,墨水,0.65
137791,芝加哥威尔斯街,,,2020-414,https://artmuseum.princeton.edu/art/collections/137791,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2021_65314,Qing dynasty (c. 1949),未知,银,0.65
137778,底特律,,,2020-401,https://artmuseum.princeton.edu/art/collections/137778,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_0611,Qing dynasty (c. 1941),未知,银,0.65
137776,人群#2（艾玛）,,,2020-662,https://artmuseum.princeton.edu/art/collections/137776,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_1285,Qing dynasty (c. 2012),未知,,0.65
137745,无题（面具）,,,2020-344,https://artmuseum.princeton.edu/art/collections/137745,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2021_65286,Qing dynasty (c. 1961),未知,纸,0.65
137736,三便士汤,,,2020-667,https://artmuseum.princeton.edu/art/collections/137736,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_100068,Qing dynasty (c. 1859),未知,,0.65
137726,《无题》（8），选自《露面的行为》系列,,,2020-364,https://artmuseum.princeton.edu/art/collections/137726,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_1344,Qing dynasty (c. 2015),未知,,0.65
137725,《无题》（5），选自《露面的行为》系列,,,2020-363,https://artmuseum.princeton.edu/art/collections/137725,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX22_1370,Qing dynasty (c. 2015),未知,,0.65
137722,白云,,,2020-670,https://artmuseum.princeton.edu/art/collections/137722,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_98406,Qing dynasty (c. 1990),未知,油,0.65
137710,1508年蒙特祖马时期的墨西哥将军,,,2021-13,https://artmuseum.princeton.edu/art/collections/137710,https://media.artmuseum.princeton.edu/iiif/3/collection/TC2020-28_VEN-1,Qing dynasty (c. 1835),未知,水彩,0.65
137702,锦葵花形状的盘子,中文,,2020-334,https://artmuseum.princeton.edu/art/collections/137702,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMANX23_4280,Song dynasty (c. 960),未知,金,0.75
137700,无题，选自《灵魂的梗死》系列,,,2020-358,https://artmuseum.princeton.edu/art/collections/137700,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2022_0979,Qing dynasty (c. 1992),未知,银,0.65
137694,平邮票,丘比特尼克,,2020-374,https://artmuseum.princeton.edu/art/collections/137694,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2020_63524,早期地平线,未知,陶瓷,0.75
137691,带有铰接臂的图,昌凯,,2020-371 a-e,https://artmuseum.princeton.edu/art/collections/137691,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2021_63622,中期晚期至早期,未知,,0.75
137687,描绘蜘蛛斩首神的装饰品,莫奇卡,,2020-367,https://artmuseum.princeton.edu/art/collections/137687,https://media.artmuseum.princeton.edu/iiif/3/collection/PUAMSTU2020_63544,早期中期,未知,石头,0.75
137673,《纽约时报》，1999年4月16日，星期五,,,2020-241,https://artmuseum.princeton.edu/art/collections/137673,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3535,Qing dynasty (c. 1999),未知,水粉,0.65
137671,《纽约时报》，1998年4月30日，星期四,,,2020-239,https://artmuseum.princeton.edu/art/collections/137671,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3647,Qing dynasty (c. 1998),未知,水粉,0.65
137659,《纽约时报》，1997年11月13日，星期四,,,2020-227,https://artmuseum.princeton.edu/art/collections/137659,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_2552,Qing dynasty (c. 1997),未知,水粉,0.65
137648,《纽约时报》，1997年10月4日，星期六,,,2020-216,https://artmuseum.princeton.edu/art/collections/137648,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3511,Qing dynasty (c. 1997),未知,水粉,0.65
137645,《纽约时报》，1997年9月25日，星期四,,,2020-213,https://artmuseum.princeton.edu/art/collections/137645,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_2524,Qing dynasty (c. 1997),未知,水粉,0.65
137640,《纽约时报》，1997年8月31日，星期日,,,2020-208,https://artmuseum.princeton.edu/art/collections/137640,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3568,Qing dynasty (c. 1997),未知,水粉,0.65
137639,《纽约时报》，1997年8月30日，星期六,,,2020-207,https://artmuseum.princeton.edu/art/collections/137639,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3454,Qing dynasty (c. 1997),未知,水粉,0.65
137626,《纽约时报》，1997年7月4日，星期五,,,2020-194,https://artmuseum.princeton.edu/art/collections/137626,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3589,Qing dynasty (c. 1997),未知,水粉,0.65
137624,《纽约时报》，1997年6月22日，星期日,,,2020-192,https://artmuseum.princeton.edu/art/collections/137624,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3523,Qing dynasty (c. 1997),未知,水粉,0.65
137607,《纽约时报》，1997年5月6日，星期二,,,2020-175,https://artmuseum.princeton.edu/art/collections/137607,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3499,Qing dynasty (c. 1997),未知,水粉,0.65
137605,《纽约时报》，1997年5月3日，星期六,,,2020-173,https://artmuseum.princeton.edu/art/collections/137605,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3496,Qing dynasty (c. 1997),未知,水粉,0.65
137599,《纽约时报》，1997年4月9日，星期三,,,2020-167,https://artmuseum.princeton.edu/art/collections/137599,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_2575,Qing dynasty (c. 1997),未知,水粉,0.65
137595,《纽约时报》，1997年4月4日，星期五,,,2020-163,https://artmuseum.princeton.edu/art/collections/137595,https://media.artmuseum.princeton.edu/iiif/3/collection/DSC_3469,Qing dynasty (c. 1997),未知,水粉,0.65
