object_id,title,period,type,material,description,dimensions,museum,location,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,standardized_period,standardized_type,standardized_material,culture,data_quality_score,_displayculture,_displaydate,_displayperiod,_objectnumber,_medium_detail,_image_valid,image_valid,is_duplicate,title_original_en,period_original_en,type_original_en,material_original_en,description_original_en,culture_original_en,credit_line_original_en,standardized_period_original_en,standardized_type_original_en,standardized_material_original_en
110650,六月工作坊，马萨诸塞州阿灵顿公园大道203号,1966年6月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110650,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09495,,,x1980-5316,2026-05-27,1966年6月,未知,明胶银,未知,0.65,,June 1966,,x1980-5316,Gelatin silver print,,False,False,"June Workshop, 203 Park Avenue, Arlington, Massachusetts",June 1966,,Gelatin silver print,,Unknown,,June 1966,Unknown,Gelatin silver
110639,岩石,1964,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110639,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09413,,,x1980-5313,2026-05-27,1964,未知,明胶银,未知,0.65,,1964,,x1980-5313,Gelatin silver print,,False,False,Rock,1964,,Gelatin silver print,,Unknown,,1964,Unknown,Gelatin silver
110616,尼克·赫洛贝齐，罗切斯特,1961,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110616,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09453,,,x1980-5290,2026-05-27,1961,未知,明胶银,未知,0.65,,1961,,x1980-5290,Gelatin silver print,,False,False,"Nick Hlobeczy, Rochester",1961,,Gelatin silver print,,Unknown,,1961,Unknown,Gelatin silver
110608,尼克·赫洛贝齐，罗切斯特,1961,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110608,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09444,,,x1980-5282,2026-05-27,1961,未知,明胶银,未知,0.65,,1961,,x1980-5282,Gelatin silver print,,False,False,"Nick Hlobeczy, Rochester",1961,,Gelatin silver print,,Unknown,,1961,Unknown,Gelatin silver
110607,尼克·赫洛贝齐，罗切斯特,1961,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110607,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09443,,,x1980-5281,2026-05-27,1961,未知,明胶银,未知,0.65,,1961,,x1980-5281,Gelatin silver print,,False,False,"Nick Hlobeczy, Rochester",1961,,Gelatin silver print,,Unknown,,1961,Unknown,Gelatin silver
110605,尼克·赫洛贝齐，罗切斯特,1961,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110605,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09441,,,x1980-5279,2026-05-27,1961,未知,明胶银,未知,0.65,,1961,,x1980-5279,Gelatin silver print,,False,False,"Nick Hlobeczy, Rochester",1961,,Gelatin silver print,,Unknown,,1961,Unknown,Gelatin silver
110598,犹他州国会礁国家公园鹅颈步道附近,1961年9月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110598,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09389,,,x1980-5272,2026-05-27,1961年9月,未知,明胶银,未知,0.65,,September 1961,,x1980-5272,Gelatin silver print,,False,False,"Vicinity of Goosenecks Trail, Capitol Reef National Park, Utah",September 1961,,Gelatin silver print,,Unknown,,September 1961,Unknown,Gelatin silver
110596,亚利桑那,1961年6月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110596,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09387,,,x1980-5270,2026-05-27,1961年6月,未知,明胶银,未知,0.65,,June 1961,,x1980-5270,Gelatin silver print,,False,False,Arizona,June 1961,,Gelatin silver print,,Unknown,,June 1961,Unknown,Gelatin silver
110592,加利福尼亚州本顿,1960年9月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110592,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09380,,,x1980-5266,2026-05-27,1960年9月,未知,明胶银,未知,0.65,,September 1960,,x1980-5266,Gelatin silver print,,False,False,"Benton, California",September 1960,,Gelatin silver print,,Unknown,,September 1960,Unknown,Gelatin silver
110588,纽约展馆,1960年5月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110588,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09372,,,x1980-5262,2026-05-27,1960年5月,未知,明胶银,未知,0.65,,May 1960,,x1980-5262,Gelatin silver print,,False,False,"Pavilion, New York",May 1960,,Gelatin silver print,,Unknown,,May 1960,Unknown,Gelatin silver
110586,罗切斯特联合北街72号,1960年3月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110586,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09369,,,x1980-5260,2026-05-27,1960年3月,未知,明胶银,未知,0.65,,March 1960,,x1980-5260,Gelatin silver print,,False,False,"72 N. Union Street, Rochester",March 1960,,Gelatin silver print,,Unknown,,March 1960,Unknown,Gelatin silver
110585,罗伯特·沃兹沃斯博士，罗切斯特,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110585,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09417,,,x1980-5259,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5259,Gelatin silver print,,False,False,"Dr. Robert Wadsworth, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110583,罗伯特·沃兹沃斯博士，罗切斯特,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110583,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09420,,,x1980-5257,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5257,Gelatin silver print,,False,False,"Dr. Robert Wadsworth, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110582,罗伯特·沃兹沃斯博士，罗切斯特,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110582,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09415,,,x1980-5256,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5256,Gelatin silver print,,False,False,"Dr. Robert Wadsworth, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110581,罗伯特·沃兹沃斯博士，罗切斯特,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110581,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09416,,,x1980-5255,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5255,Gelatin silver print,,False,False,"Dr. Robert Wadsworth, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110579,罗伯特·沃兹沃斯博士，罗切斯特,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110579,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09419,,,x1980-5253,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5253,Gelatin silver print,,False,False,"Dr. Robert Wadsworth, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110578,纽约石溪州立公园,1959年11月28日,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110578,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09367,,,x1980-5252,2026-05-27,1959年11月28日,未知,明胶银,未知,0.65,,"November 28, 1959",,x1980-5252,Gelatin silver print,,False,False,"Stony Brook State Park, New York","November 28, 1959",,Gelatin silver print,,Unknown,,"November 28, 1959",Unknown,Gelatin silver
110573,罗切斯特,1959年6月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110573,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09359,,,x1980-5247,2026-05-27,1959年6月,未知,明胶银,未知,0.65,,June 1959,,x1980-5247,Gelatin silver print,,False,False,Rochester,June 1959,,Gelatin silver print,,Unknown,,June 1959,Unknown,Gelatin silver
110569,罗切斯特,1959年6月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110569,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09354,,,x1980-5243,2026-05-27,1959年6月,未知,明胶银,未知,0.65,,June 1959,,x1980-5243,Gelatin silver print,,False,False,Rochester,June 1959,,Gelatin silver print,,Unknown,,June 1959,Unknown,Gelatin silver
110568,罗切斯特,1959年6月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110568,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09352,,,x1980-5242,2026-05-27,1959年6月,未知,明胶银,未知,0.65,,June 1959,,x1980-5242,Gelatin silver print,,False,False,Rochester,June 1959,,Gelatin silver print,,Unknown,,June 1959,Unknown,Gelatin silver
110566,斯特拉斯堡墙（弗朗茨·威尔登海因），罗切斯特,1958年11月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110566,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09350,,,x1980-5240,2026-05-27,1958年11月,未知,明胶银,未知,0.65,,November 1958,,x1980-5240,Gelatin silver print,,False,False,"Strasenburgh Wall (Franz Wildenhain), Rochester",November 1958,,Gelatin silver print,,Unknown,,November 1958,Unknown,Gelatin silver
110565,斯特拉斯堡墙（弗朗茨·威尔登海因），罗切斯特,1958年11月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110565,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09349,,,x1980-5239,2026-05-27,1958年11月,未知,明胶银,未知,0.65,,November 1958,,x1980-5239,Gelatin silver print,,False,False,"Strasenburgh Wall (Franz Wildenhain), Rochester",November 1958,,Gelatin silver print,,Unknown,,November 1958,Unknown,Gelatin silver
110563,纽约石溪州立公园,1958年9月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110563,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09346,,,x1980-5237,2026-05-27,1958年9月,未知,明胶银,未知,0.65,,September 1958,,x1980-5237,Gelatin silver print,,False,False,"Stony Brook State Park, New York",September 1958,,Gelatin silver print,,Unknown,,September 1958,Unknown,Gelatin silver
110559,罗切斯特联合北街76号,1958年11月20日,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110559,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09340,,,x1980-5233,2026-05-27,1958年11月20日,未知,明胶银,未知,0.65,,"November 20, 1958",,x1980-5233,Gelatin silver print,,False,False,"76 N. Union Street, Rochester","November 20, 1958",,Gelatin silver print,,Unknown,,"November 20, 1958",Unknown,Gelatin silver
110548,罗伯特·沃兹沃斯博士，罗切斯特,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110548,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09436,,,x1980-5222,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5222,Gelatin silver print,,False,False,"Dr. Robert Wadsworth, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110540,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110540,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09484,,,x1980-5214,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5214,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110538,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110538,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09482,,,x1980-5212,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5212,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110535,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110535,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09479,,,x1980-5209,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5209,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110534,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110534,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09478,,,x1980-5208,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5208,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110529,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110529,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09473,,,x1980-5203,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5203,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110526,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110526,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09470,,,x1980-5200,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5200,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110524,罗切斯特赫伯特·汉密尔顿,1959,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110524,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09468,,,x1980-5198,2026-05-27,1959,未知,明胶银,未知,0.65,,1959,,x1980-5198,Gelatin silver print,,False,False,"Herbert Hamilton, Rochester",1959,,Gelatin silver print,,Unknown,,1959,Unknown,Gelatin silver
110522,威廉·贾尔斯，罗切斯特,1959年1月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110522,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09430,,,x1980-5196,2026-05-27,1959年1月,未知,明胶银,未知,0.65,,January 1959,,x1980-5196,Gelatin silver print,,False,False,"William Giles, Rochester",January 1959,,Gelatin silver print,,Unknown,,January 1959,Unknown,Gelatin silver
110519,威廉·贾尔斯，罗切斯特,1959年1月,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110519,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09427,,,x1980-5193,2026-05-27,1959年1月,未知,明胶银,未知,0.65,,January 1959,,x1980-5193,Gelatin silver print,,False,False,"William Giles, Rochester",January 1959,,Gelatin silver print,,Unknown,,January 1959,Unknown,Gelatin silver
110514,Anise Baron，罗切斯特,1962,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110514,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09488,,,x1980-5188,2026-05-27,1962,未知,明胶银,未知,0.65,,1962,,x1980-5188,Gelatin silver print,,False,False,"Anise Baron, Rochester",1962,,Gelatin silver print,,Unknown,,1962,Unknown,Gelatin silver
110507,威廉·拉鲁,1964,,明胶银印,,,Princeton University Art Museum,"Princeton, United States",https://artmuseum.princeton.edu/art/collections/110507,https://media.artmuseum.princeton.edu/iiif/3/collection/MWA09459,,,x1980-5181,2026-05-27,1964,未知,明胶银,未知,0.65,,1964,,x1980-5181,Gelatin silver print,,False,False,William LaRue,1964,,Gelatin silver print,,Unknown,,1964,Unknown,Gelatin silver
